Income,Housing cost,Transportation cost,Healthcare Expense,Food and Dining,Personal Expenses,Financial aid,Credit History,Savings,Academic Performance
f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,outcome,class
1349,2005,864,3431,2823,8080,1,3376,1285,1,96668,0
7118,1145,2564,634,2291,13577,1,3359,1430,1,134528,0
6006,2106,713,1825,2881,14860,1,2141,1753,1,136884,0
5537,2248,3879,4219,349,11632,1,1553,2412,1,134322,0
12661,1778,2006,2157,1696,3968,1,2085,1095,1,85460,0
10059,2599,606,4358,331,10408,1,1423,1498,1,119976,0
8990,2064,2170,1490,2847,5477,1,816,2175,1,87278,0
4455,1250,4519,2576,2567,19756,1,3504,2557,1,187714,1
2044,1934,4423,3004,2030,3623,1,2778,143,1,75156,0
5313,863,2896,3070,2675,6519,1,1394,1555,1,92486,0
1407,2029,348,980,2667,18452,1,2938,789,1,143148,0
4464,2008,2236,3777,1511,14778,1,2343,1509,1,144104,0
8813,249,640,2598,2273,2539,1,3936,2687,1,77358,0
6665,2704,4409,4008,1500,16272,1,318,1139,1,158876,0
9170,1551,135,1209,329,3373,1,746,1887,1,58256,0
8232,1836,1070,3601,630,8685,1,559,1500,1,100436,0
3374,789,478,2279,2647,6887,1,2064,2838,1,85588,0
12718,1113,2029,1188,557,8147,1,2282,1292,1,104832,0
4033,481,1894,4182,849,17449,1,1302,2675,1,155642,0
2707,997,4420,683,2778,15550,1,3546,1914,1,148526,0
13376,2364,1807,617,768,12407,1,1447,553,1,125164,0
4392,1875,4156,1709,1012,10810,1,2461,353,1,114144,0
10895,976,1935,1875,1424,11573,1,2107,1013,1,123758,0
12683,1255,4552,4721,2852,11321,1,3371,2231,1,161016,0
4776,782,132,2390,576,17556,1,2638,2223,1,147146,0
12393,2584,3450,4076,1643,10738,1,3473,2471,1,151558,0
6264,220,4026,4372,2203,18755,1,2582,2278,1,182946,1
2736,1883,3533,2561,2576,7473,1,3076,2841,1,107282,0
6367,2302,4798,4894,650,16318,1,2292,998,1,168484,0
6653,342,2804,3248,418,17307,1,1435,801,1,151830,0
429,2668,2631,3725,2239,16531,1,2867,348,1,148152,0
2105,840,2015,4526,1650,7847,1,1101,2639,1,97406,0
6942,345,2309,4991,712,10692,1,3661,1572,1,130292,0
9192,1472,1468,2291,2219,11584,1,2899,854,1,125328,0
6209,2315,4456,3049,1353,10321,1,3555,142,1,126498,0
1929,2769,3517,1650,1869,6530,1,2186,2071,1,90020,0
6960,2759,3005,2984,1382,10940,1,1089,1909,1,123800,0
7446,1046,2486,1008,719,2400,1,1995,2031,1,62912,0
1791,661,2774,3283,1902,7056,1,2981,938,1,90958,0
10737,2676,2526,4673,1553,16199,1,164,1199,1,161384,0
12397,2926,90,4471,1707,19253,1,498,1403,1,175436,1
9521,2697,4734,4485,769,4992,1,2554,240,1,103988,0
4275,437,1918,2434,2742,17232,1,3047,2571,1,158190,0
3498,998,444,1303,896,19873,1,2108,90,1,145812,0
13154,1811,942,2216,953,16207,1,427,313,1,144680,0
9329,1677,3345,3454,1856,9071,1,3985,1138,1,127848,0
12220,2734,3369,2881,1071,6871,1,165,2469,1,108822,0
1155,1131,376,2918,485,18388,1,751,395,1,133640,0
4674,2898,3076,1406,733,18940,1,2313,1584,1,163776,0
321,2170,3880,2959,2692,5917,1,1058,2426,1,87170,0
11829,566,1831,1157,1207,3829,1,363,1939,1,71348,0
7233,2675,1467,3925,474,2870,1,1245,1311,1,69786,0
7962,1341,2316,3016,504,19655,1,416,1911,1,168190,0
7624,1960,1835,2712,2789,16472,1,1532,449,1,149700,0
7389,1140,2145,1870,358,17439,1,2059,2924,1,158410,0
14038,881,660,3247,2508,5877,1,1222,479,1,92558,0
12062,532,2392,4386,1977,6858,1,1692,418,1,105852,0
12548,922,4899,4981,1321,15582,1,3381,2455,1,185948,1
13047,2466,4932,1355,673,6005,1,2925,294,1,106436,0
6533,1302,2337,1516,1163,6402,1,2103,1119,1,84718,0
10133,226,4935,4588,636,12939,1,3514,314,1,153038,0
11043,2745,1889,4021,1883,17284,1,1880,2209,1,175052,1
4520,1062,2217,2154,831,14769,1,3008,384,1,132502,0
12695,1697,2780,3029,2615,6031,1,3589,256,1,108826,0
3213,363,2854,2446,1778,13878,1,3278,702,1,131106,0
12740,961,4206,818,1480,18220,1,1572,1718,1,172948,1
10839,2863,3830,1002,2398,17642,1,1701,2669,1,174870,1
12165,875,1962,4754,973,15738,1,3942,1339,1,170452,0
4954,1110,552,2209,2322,8657,1,403,762,1,84428,0
3994,683,4801,2878,1235,15586,1,574,1360,1,143802,0
1757,2870,1978,3301,1664,3314,1,3577,1163,1,72552,0
13183,2520,3549,4428,1541,9816,1,2153,867,1,137382,0
12086,1602,362,2277,2509,3948,1,1287,782,1,74924,0
9805,646,242,2795,1784,11791,1,1200,1269,1,117250,0
6421,1665,4606,2109,2408,4573,1,3263,2366,1,97812,0
10557,1045,2416,1335,1686,17896,1,1291,1451,1,159934,0
11232,1685,1807,1402,1784,12868,1,1727,1473,1,132256,0
6077,850,4487,4247,2686,5302,1,3018,2438,1,107808,0
6372,2565,3279,2944,307,2952,1,153,2156,1,70338,0
11347,710,3129,3347,1552,15346,1,3387,2146,1,167340,0
11809,2108,1922,2025,1917,2221,1,1898,1807,1,75612,0
13988,1509,2757,3056,924,19232,1,2164,1174,1,184848,1
2491,787,3579,3627,989,18451,1,2444,2022,1,165938,0
3225,2456,1712,524,2544,17985,1,3247,1659,1,152938,0
7462,1879,2719,1213,2183,14762,1,3823,948,1,146442,0
4538,294,562,4395,1883,12187,1,2840,462,1,119598,0
1060,517,681,2039,1570,11920,1,3720,2640,1,114144,0
8784,2594,3453,3953,1164,19329,1,2610,2797,1,192320,1
6280,2903,2306,1710,1985,18804,1,3632,2663,1,176414,1
6301,622,4108,1898,1036,5498,1,295,1383,1,79652,0
10919,1781,1932,626,916,6245,1,2235,1649,1,90480,0
13678,1496,2653,2318,2043,10260,1,3251,1475,1,134792,0
6523,1211,1754,3971,883,14126,1,588,517,1,129320,0
4993,2903,4942,648,2567,11186,1,3523,2040,1,132664,0
11180,975,4702,2422,2162,5328,1,3894,642,1,107252,0
4399,1182,158,1517,1334,3098,1,3986,1950,1,62872,0
4880,1868,2580,504,797,15125,1,1721,1883,1,132602,0
8954,1803,1474,3846,1422,9918,1,1816,2354,1,121836,0
6720,2898,2111,4797,2333,12946,1,3285,2467,1,152228,0
7718,459,728,2315,360,17876,1,3660,1197,1,155940,0
10172,1977,888,1194,2573,17512,1,998,1006,1,150870,0
8781,2862,2922,3465,1790,10461,1,838,2047,1,126730,0
4736,2552,1653,1183,1449,16126,1,3715,1597,1,146832,0
2607,1526,1035,1552,1163,6229,1,3559,480,1,74480,0
1683,1338,153,1097,2423,18116,1,3264,248,1,138642,0
1184,1861,244,677,1612,3121,1,763,1991,1,42750,0
10889,570,1435,2746,2204,18722,1,161,831,1,160360,0
6287,1856,2037,2630,2860,16949,1,2463,1425,1,157930,0
12965,808,2960,2911,1865,2558,1,3655,1020,1,88818,0
9961,813,2323,1084,2600,6775,1,3441,474,1,96696,0
1299,984,3337,3373,2530,10888,1,2928,2059,1,121752,0
6647,735,4218,2627,1963,9770,1,3819,665,1,122636,0
13264,2670,2546,3568,1939,11503,1,1059,2975,1,145366,0
11408,692,4703,2253,2799,6568,1,2873,641,1,111096,0
14454,243,1855,2393,1809,12734,1,792,1102,1,133994,0
5575,1811,3027,4043,2261,18292,1,479,365,1,160712,0
4266,2041,4290,888,1827,12491,1,3231,2931,1,136584,0
2749,1251,2685,3432,2611,10005,1,2772,1691,1,115582,0
6228,1505,2527,1019,331,3406,1,3991,566,1,68986,0
1946,1939,2165,2533,2070,14934,1,3115,1265,1,137836,0
4092,1283,1655,4572,2040,15907,1,537,2974,1,149234,0
1527,2960,2166,4157,2885,8487,1,1974,324,1,100160,0
6496,2951,2999,3728,1141,12653,1,1234,216,1,129812,0
219,1397,2079,3062,1630,15600,1,2325,1688,1,136718,0
11636,1529,4363,3022,1770,12662,1,180,1829,1,143428,0
14728,2058,2376,2403,627,8019,1,2995,864,1,117502,0
1953,1880,2660,4675,954,8605,1,2582,2794,1,112058,0
10981,2400,2545,582,388,4156,1,1064,2089,1,77604,0
1488,2689,2561,4904,1920,13938,1,1372,1623,1,137672,0
9294,1225,1647,4679,1404,13939,1,1142,2667,1,148030,0
8270,972,1937,1261,2173,19382,1,1895,194,1,160280,0
14681,1841,584,1279,1076,10597,1,2643,2226,1,125716,0
9022,1190,213,4570,2629,7456,1,2062,1303,1,103020,0
14974,2483,1261,4558,1132,2483,1,2278,1677,1,91182,0
12100,2257,2645,2895,1744,10486,1,2398,1571,1,133164,0
5895,2522,2730,536,1765,14838,1,3885,130,1,138526,0
5553,566,3022,869,555,10650,1,3235,477,1,107670,0
591,1768,2271,2416,1849,5842,1,2250,2572,1,81514,0
9676,2081,2747,3415,1300,4748,1,1428,1782,1,92100,0
1519,2697,988,950,1513,17745,1,3353,739,1,142058,0
4666,1093,2813,2720,971,5534,1,3864,1111,1,88706,0
5910,2759,1112,4446,1173,15199,1,1087,380,1,138988,0
10278,431,1195,832,884,15863,1,1235,2436,1,141166,0
8863,616,174,2729,1348,2553,1,3066,269,1,61934,0
7046,397,4314,1524,1482,17943,1,1486,2431,1,164538,0
6171,2157,3166,1682,2101,10393,1,2745,367,1,115066,0
12366,682,1816,2795,1507,4169,1,3999,2611,1,99018,0
589,2154,1585,1769,2835,12272,1,2067,2487,1,116430,0
5868,2540,4543,4435,1799,10728,1,3420,1849,1,141780,0
5229,2926,2585,1665,2725,8476,1,3314,500,1,104882,0
2169,2397,614,794,953,8931,1,1891,1577,1,84138,0
12522,1913,3505,4119,2331,17038,1,2727,1645,1,183754,1
4505,2017,1720,4013,1016,6524,1,268,981,1,82158,0
10904,2473,1380,1987,1900,6327,1,2531,1784,1,99254,0
6216,567,771,2855,2704,9155,1,2110,1293,1,102030,0
14082,2045,757,4635,1954,17262,1,154,1048,1,166120,0
348,2009,2899,3544,2451,12089,1,1804,1518,1,121220,0
3397,1078,193,1743,522,9505,1,3180,371,1,88982,0
150,2204,2946,1306,315,5967,1,3681,359,1,74318,0
261,1482,2074,1796,1368,10680,1,1839,1958,1,100980,0
6945,896,4779,4276,2911,16617,1,3414,254,1,172108,0
3633,2619,3735,3330,760,15885,1,209,2651,1,149044,0
13469,1768,2942,2708,2868,13346,1,1965,2797,1,157944,0
14699,1402,905,3181,868,9662,1,1256,912,1,116936,0
739,1638,2197,3597,2393,15431,1,2729,2550,1,146428,0
1932,899,3398,3280,2860,9517,1,1648,2744,1,112774,0
2891,1652,640,4681,2355,9035,1,1033,1461,1,99276,0
1686,1529,3612,802,325,4273,1,3238,2553,1,73548,0
1348,1901,197,3897,1231,19379,1,167,2844,1,153664,0
11744,1690,3289,3334,689,4196,1,2483,1245,1,94836,0
9001,1507,4440,895,2312,10312,1,656,2785,1,122626,0
11368,1810,4336,3527,1411,2816,1,2272,1122,1,91112,0
7684,1346,4407,2158,557,4183,1,3469,2500,1,94418,0
6620,2115,2460,4713,975,5322,1,3217,2958,1,104754,0
2640,2638,2839,3953,2028,13065,1,2627,641,1,133252,0
12765,1767,2665,3286,2398,13282,1,2177,437,1,147822,0
11473,754,3365,753,1829,17905,1,3320,860,1,168744,0
2388,2530,1907,4550,2610,5324,1,1353,2864,1,89706,0
2572,1311,3695,4399,2337,6598,1,3484,2578,1,108662,0
5724,866,913,1636,2014,6256,1,2366,2271,1,83498,0
3427,1951,2370,2681,2350,9339,1,2749,2494,1,112676,0
4782,364,3235,1444,1086,17965,1,2102,635,1,149928,0
4032,2946,540,2279,2039,6349,1,158,1652,1,74654,0
6306,1596,3406,4452,1932,10396,1,3186,2326,1,135534,0
6558,1229,1899,2967,1308,10534,1,1892,2296,1,117620,0
12934,1726,4702,3203,2032,18677,1,935,1617,1,187284,1
3044,908,2373,3696,1579,8980,1,1442,626,1,97500,0
8022,2987,920,840,1044,16248,1,1248,1203,1,138448,0
2652,1473,2126,2988,2744,15734,1,3110,2262,1,150096,0
9146,2421,2994,3901,2513,9689,1,1093,1216,1,123120,0
11951,1390,3780,1218,1825,15292,1,2457,1212,1,156762,0
14859,479,1805,3208,1115,7391,1,610,2058,1,107986,0
14578,212,3073,3342,583,3862,1,1016,844,1,87028,0
4827,2880,4084,1016,1352,14518,1,3674,1468,1,146204,0
3903,405,7,3302,1288,14178,1,2383,980,1,122958,0
4836,554,1231,2022,1869,9838,1,1035,1729,1,97624,0
13888,1230,3777,2563,1715,12415,1,1437,1870,1,146754,0
9317,2826,72,4207,2810,4715,1,837,2461,1,88514,0
10270,1568,2374,4349,1362,8424,1,693,1119,1,111094,0
11383,1014,4563,4654,1782,14569,1,984,2910,1,168226,0
2196,620,4527,3110,1736,15875,1,3638,2486,1,159408,0
1637,914,17,4190,1079,2927,1,307,1294,1,48064,0
2280,204,4793,4709,1545,3283,1,3893,1657,1,87974,0
13667,1804,2447,1146,2724,7061,1,3797,1438,1,114078,0
7628,2932,1578,4405,983,19026,1,2812,1633,1,178964,1
5836,1822,2877,746,759,19689,1,3282,2791,1,173762,1
7623,2853,512,1480,2404,18095,1,1943,2978,1,161992,0
9081,1906,4254,3767,2726,3583,1,2382,1083,1,94878,0
2310,1828,397,4144,1757,8895,1,994,2390,1,96870,0
4030,2918,1489,4781,1079,7741,1,664,1439,1,96002,0
1629,2242,542,3852,2892,11916,1,1703,372,1,110908,0
11689,679,925,3822,683,3027,1,1271,2535,1,78486,0
4315,1704,2803,2616,2892,10445,1,1960,442,1,111786,0
6983,1944,3787,2820,2567,5381,1,2587,1978,1,99972,0
8023,1020,2318,4658,428,9946,1,2155,1089,1,119508,0
4181,1722,4925,625,1653,3310,1,1852,1970,1,72470,0
2433,2128,4112,4622,942,11038,1,3775,1595,1,133660,0
10095,1961,4885,1541,1903,3363,1,2533,2193,1,92714,0
4055,404,38,4177,2969,18514,1,501,2867,1,156282,0
1417,363,3133,1232,720,2103,1,3568,940,1,53120,0
12904,1340,3405,1887,1405,2689,1,1342,33,1,74110,0
4933,1033,4227,4285,1253,16862,1,3687,2360,1,173856,1
8748,1631,234,1314,1349,13318,1,1829,2329,1,126198,0
9399,2526,1683,4598,1588,10775,1,2513,2414,1,136518,0
12070,2702,4638,3787,1271,3708,1,598,2097,1,98824,0
8425,1729,2670,3183,2074,14257,1,2767,2522,1,154576,0
6607,823,4594,4547,2945,6241,1,1039,613,1,101378,0
8400,1097,1571,4254,777,12404,1,1667,2317,1,134218,0
2191,1726,2557,2126,1585,17684,1,2686,1891,1,154158,0
8241,590,456,1946,1975,7141,1,2090,1606,1,88860,0
6352,666,3719,2731,2759,15438,1,1328,2514,1,153360,0
4109,2998,370,3677,1433,7484,1,2195,2154,1,95578,0
12074,795,2653,2097,1499,6413,1,2441,2543,1,106160,0
10406,1463,1592,2405,1680,14898,1,3082,376,1,146316,0
10015,1990,1490,3673,767,4754,1,389,2107,1,84714,0
1340,710,4517,2497,2505,3508,1,427,969,1,63808,0
4177,2793,3188,4823,726,5137,1,361,2250,1,88712,0
6611,2191,1794,2045,1009,19137,1,2518,177,1,160590,0
5192,323,4018,3954,757,13190,1,2019,2164,1,140314,0
9124,1840,1411,2710,2831,17971,1,3856,2583,1,177666,1
13734,845,4955,1460,1323,16144,1,3296,2491,1,177486,1
8449,846,1813,3675,1942,3964,1,2575,2916,1,90184,0
287,2365,553,624,343,16520,1,3409,2937,1,135212,0
10024,1442,1984,1916,2916,9951,1,2344,1708,1,120288,0
10550,869,1569,3399,1383,11794,1,3422,852,1,133346,0
14894,1477,2477,4659,2277,4950,1,2562,2947,1,117586,0
19,1034,1594,1978,1172,3773,1,897,2030,1,53094,0
2090,1049,444,4839,2925,2972,1,3934,1258,1,71870,0
3268,2305,3124,2035,1420,19860,1,2568,970,1,167944,0
7384,1528,4442,2036,1882,2047,1,3016,361,1,73300,0
1547,2168,4249,3658,2932,15173,1,1286,453,1,142926,0
9303,2836,744,2930,2928,19307,1,937,803,1,167642,0
7942,1988,4371,819,363,16951,1,3489,2323,1,166310,0
11102,631,2284,3912,2067,10199,1,373,477,1,116988,0
12038,495,3696,1624,578,16979,1,845,2911,1,164410,0
1828,302,3608,2038,747,9058,1,1414,707,1,91180,0
8886,250,295,3452,1438,5075,1,1051,799,1,73996,0
7547,1468,2399,1485,625,13039,1,308,2550,1,124492,0
8250,1553,4869,519,2005,9153,1,1226,1727,1,111908,0
4357,1358,3662,3235,752,6929,1,818,712,1,88226,0
10726,1971,1323,2385,2180,13985,1,2155,1688,1,143878,0
14442,2450,729,2033,1976,3869,1,3153,2242,1,93588,0
14324,1046,2201,1882,2718,7469,1,192,1563,1,104352,0
11897,1252,4167,4102,2815,4878,1,2795,1792,1,112630,0
10991,1309,4955,4906,2300,9280,1,945,1276,1,133218,0
5482,687,470,2369,2464,7365,1,1033,1936,1,84698,0
8131,873,362,977,304,2489,1,183,1973,1,47540,0
7442,1739,4432,694,2627,2070,1,719,2129,1,67942,0
7889,2281,1184,1676,540,18878,1,3563,175,1,161090,0
7702,324,4034,4145,1398,10388,1,3555,2935,1,139862,0
8833,578,3352,3700,2517,16871,1,3504,1305,1,172536,1
10092,1041,333,2188,1139,8868,1,1466,2429,1,103426,0
12428,2982,1650,4669,467,16181,1,2937,2134,1,174410,1
987,1891,3456,2189,440,17247,1,612,1587,1,141504,0
13870,2128,4975,1008,2348,5419,1,2260,704,1,105004,0
619,1537,3819,1625,704,8771,1,270,1091,1,85576,0
121,1108,1212,4430,2788,6651,1,3757,1403,1,91158,0
10883,1487,1739,719,512,18248,1,426,839,1,150154,0
11493,2506,1713,2040,1996,18453,1,494,1338,1,165058,0
5388,2290,2936,3082,1601,17176,1,3445,2624,1,169972,0
13960,2971,1357,3612,1544,4934,1,3245,2832,1,110748,0
1903,306,2485,4016,2736,3764,1,2777,2204,1,78412,0
6573,912,4245,2597,2664,2082,1,3552,1188,1,79128,0
14231,1592,1727,4339,2639,4087,1,3801,2702,1,111732,0
5694,2891,3621,1026,1803,6374,1,2200,376,1,87922,0
11267,2794,2865,4101,1931,6801,1,2198,1210,1,114296,0
7553,1980,184,862,468,7780,1,2342,382,1,81772,0
14118,2034,4462,2052,2915,17988,1,3662,254,1,187792,1
10764,2943,2989,2009,1017,16323,1,618,625,1,152360,0
100,2083,1096,664,2511,11257,1,3748,1482,1,104900,0
11190,2469,4513,2902,2739,13207,1,1581,145,1,148612,0
9874,2335,3577,1837,2677,9845,1,1532,1587,1,122984,0
7304,283,2964,1516,2892,17088,1,3747,1910,1,164044,0
9489,1694,4183,4755,574,8465,1,2013,2847,1,129506,0
10533,1720,3534,2783,1657,13237,1,940,1871,1,143764,0
7140,2373,3085,3549,531,10227,1,416,2976,1,121564,0
14057,1027,2937,2998,526,14178,1,3398,1978,1,161542,0
3609,416,2727,2512,732,16848,1,3602,970,1,149856,0
11913,1522,3474,4015,1245,4477,1,2050,2462,1,104236,0
5664,389,4599,653,1032,7528,1,453,2980,1,94088,0
3551,961,2968,2358,1260,19406,1,3845,898,1,168266,0
2800,716,1058,4047,1548,7987,1,1089,2028,1,90948,0
4021,476,577,1857,2146,8314,1,3487,1214,1,91720,0
13324,201,863,806,366,8365,1,880,1297,1,93366,0
1778,2846,4045,1315,401,18884,1,1023,2607,1,159324,0
12390,1490,2950,1947,2684,17228,1,101,2221,1,165382,0
3814,2226,3333,4762,703,15692,1,1946,343,1,149184,0
6186,654,1812,3364,466,2663,1,1678,743,1,60988,0
14077,2471,1240,2703,2383,13090,1,102,176,1,133296,0
5748,1123,479,3379,1254,16650,1,1442,2446,1,147144,0
13002,2558,4535,3264,970,16110,1,3554,2175,1,183842,1
4369,1082,386,1321,2823,15720,1,1551,639,1,126466,0
7276,1008,4230,2131,331,13133,1,1254,2153,1,135110,0
3539,2628,3050,2514,554,9375,1,698,1821,1,102034,0
6387,2096,2944,1643,2489,18353,1,3651,677,1,167732,0
6486,2064,3581,2836,612,10066,1,3897,2691,1,130750,0
12182,957,2188,4953,2945,17790,1,579,184,1,170534,0
14048,367,2228,4797,557,16879,1,1765,1538,1,172540,1
5752,1125,3588,3847,2134,12406,1,2853,572,1,135908,0
12245,2138,4235,652,960,3667,1,2689,967,1,86870,0
7192,1106,1967,3533,467,15663,1,287,2013,1,142718,0
1397,905,2275,4770,2790,16392,1,3037,2401,1,158478,0
7233,334,3831,1856,2882,8722,1,3057,343,1,109588,0
10178,1397,4894,681,717,2173,1,2369,2575,1,79708,0
10681,270,2575,4821,2117,3498,1,125,2788,1,88370,0
12293,271,2443,2946,1613,8792,1,2385,2358,1,121644,0
10223,2514,568,3802,322,4663,1,1910,134,1,79762,0
11798,636,2562,2632,2058,14802,1,2536,1543,1,154898,0
13132,221,4825,1532,714,13180,1,3446,486,1,148380,0
11584,2923,3845,808,2657,13818,1,1975,2894,1,155334,0
13354,2397,4733,1580,2708,10777,1,3552,1332,1,146378,0
10224,2554,4743,4360,2170,9465,1,3761,1858,1,145584,0
4403,1684,570,2884,619,2889,1,2711,1531,1,61540,0
2831,1573,1911,4995,1675,8356,1,867,2285,1,102536,0
9977,1498,4403,2098,1735,7948,1,430,2154,1,110458,0
13071,398,3594,4622,740,2211,1,3460,2428,1,98110,0
1081,316,3217,1535,2081,15846,1,2444,1682,1,137554,0
14125,2484,1205,4928,1579,7547,1,3179,258,1,119948,0
6683,992,1348,2949,2283,4769,1,2458,2112,1,84008,0
3778,1365,1900,3863,352,2572,1,3648,563,1,66328,0
4490,2625,4025,1922,817,9190,1,1642,1735,1,108310,0
10808,2512,1172,3639,2820,4973,1,2979,1578,1,99600,0
9034,586,1582,3895,1911,11369,1,785,507,1,118362,0
17,931,2635,597,1706,18585,1,3274,1577,1,149160,0
11544,1223,3111,3821,995,12642,1,1051,2463,1,145170,0
170,1923,4492,2238,2120,15561,1,2606,1789,1,146302,0
7724,1532,2439,3992,507,7364,1,1488,2637,1,105944,0
305,1585,2015,914,1009,9482,1,3154,2271,1,96116,0
4600,715,2372,3917,1420,11381,1,1379,1497,1,118426,0
6080,1655,211,4946,2993,13834,1,2622,2671,1,146270,0
6460,1758,1582,2538,2954,2692,1,1992,49,1,63150,0
1444,2786,3386,1253,2283,17747,1,1371,430,1,145278,0
9323,576,4010,2719,953,4731,1,405,2979,1,90552,0
12515,2598,2743,4407,1045,10169,1,2587,2784,1,143424,0
7219,2799,4147,4519,2311,12739,1,1576,798,1,145262,0
11654,2794,3555,714,677,2082,1,1486,866,1,69236,0
3104,1651,4205,3357,2670,3681,1,544,2326,1,78674,0
13041,712,2647,2000,938,17481,1,2260,2870,1,173386,1
14179,2266,562,2693,749,10612,1,3946,2117,1,135342,0
2477,1688,2184,1744,1691,12571,1,2206,192,1,112452,0
13058,429,3884,1617,2216,14330,1,288,315,1,141812,0
14498,739,3959,554,2112,8584,1,3291,1118,1,121900,0
621,2636,247,4453,372,13684,1,483,1568,1,116376,0
6526,619,727,3392,910,12406,1,2811,2938,1,130028,0
7449,205,3101,3251,306,5793,1,532,521,1,80308,0
1367,2063,2804,4154,1990,13135,1,2679,1811,1,135452,0
14206,2475,4251,842,803,10216,1,3641,982,1,135138,0
1728,363,164,4645,1485,11363,1,3484,103,1,108924,0
12090,2503,1557,505,961,12174,1,3963,2128,1,136774,0
6612,1008,3522,2401,2516,13990,1,1749,2890,1,146470,0
7797,235,1084,2696,1505,5003,1,443,1596,1,72378,0
11100,2348,2964,2091,1323,12270,1,2041,847,1,134944,0
145,1645,2142,3082,932,17864,1,3280,2129,1,155170,0
7707,2592,1185,4983,1186,13210,1,2723,1182,1,142532,0
2272,2131,21,1166,1767,13732,1,3397,1912,1,120726,0
2482,462,459,3550,2139,15835,1,797,1422,1,130098,0
11456,442,4573,729,2756,8233,1,3685,1701,1,121468,0
2314,2069,812,1637,2232,15623,1,2989,1725,1,135630,0
10116,2478,3700,2144,1834,4893,1,3887,843,1,100520,0
3986,1497,1019,628,1757,7645,1,1513,2456,1,82824,0
6311,981,3480,4575,755,4970,1,3341,859,1,94944,0
10999,2219,2160,1831,885,4224,1,3776,1780,1,91748,0
6526,350,4759,1285,1662,19787,1,2391,2459,1,179384,1
2992,2879,1427,2740,2889,2710,1,342,1316,1,57090,0
5028,1401,3772,1885,1214,10619,1,1150,1962,1,114086,0
10143,2822,2934,3047,944,2405,1,2827,1621,1,83974,0
12155,595,4294,1816,2472,13944,1,567,1924,1,148522,0
2992,975,307,4097,1613,3856,1,3114,1569,1,70654,0
9976,2923,3940,4753,589,5902,1,1539,2115,1,111786,0
14046,1236,4622,3071,1753,16032,1,3608,1889,1,183032,1
5686,2437,2011,4081,874,13904,1,3323,1591,1,145452,0
10392,1245,4640,3888,1805,11919,1,3895,745,1,151080,0
5745,756,1109,2825,2398,12163,1,1257,2082,1,119878,0
1256,1967,1139,3935,2645,18249,1,3198,1768,1,161400,0
1556,2746,3995,2611,2502,18609,1,1298,1339,1,162244,0
1612,2424,2835,1573,2772,11049,1,720,381,1,101956,0
12685,1533,642,3227,1846,5528,1,2718,2064,1,99910,0
345,2710,1073,3334,2292,8688,1,221,231,1,82268,0
10114,259,208,4447,647,15791,1,1590,1041,1,145940,0
5362,1617,4718,3390,2278,3274,1,3153,2161,1,91856,0
7298,2660,2897,2172,603,4825,1,587,63,1,72958,0
14362,1643,53,878,2352,19661,1,3865,2472,1,183762,1
14239,2596,2023,4355,2010,13517,1,785,1118,1,151926,0
3681,2184,2316,4187,1850,12352,1,1981,2068,1,131760,0
11,2634,3517,2392,1635,3105,1,753,2348,1,63240,0
13020,2201,967,2791,1739,5250,1,2738,1353,1,96826,0
10637,898,3745,3763,1240,5711,1,879,1783,1,100506,0
